"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"122","RT @dinzcastro: Inseparable? Always!<ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #JaDine https://t.co/0xFNZXGeMD",FALSE,0,NA,2016-03-03 06:51:03,FALSE,NA,"705284333527928833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leizlxgelsa",243,TRUE,FALSE,NA,NA
"123","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:50:42,FALSE,NA,"705284244315058176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lustrehanash",145,TRUE,FALSE,NA,NA
"124","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:50:24,FALSE,NA,"705284170323341312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ai_Tris",145,TRUE,FALSE,NA,NA
"125","You + Me
#JaDine #VoteJamesFPP #KCA #TeamReal https://t.co/SoTJYSCdbl",FALSE,0,NA,2016-03-03 06:50:19,FALSE,NA,"705284150203445248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","friendsofjadine",1,FALSE,FALSE,NA,NA
"126","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:49:59,FALSE,NA,"705284064807358464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iloveinjade",145,TRUE,FALSE,NA,NA
"127","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:49:52,FALSE,NA,"705284034495012865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_moietvous_",145,TRUE,FALSE,NA,NA
"128","RT @dinzcastro: Happy set = Good movie! <ed><U+00A0><U+00BD><ed><U+00B3><U+00BD> #JaDine https://t.co/YUZEKr9BTd",FALSE,0,NA,2016-03-03 06:49:42,FALSE,NA,"705283994032742400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bonfirejadine",293,TRUE,FALSE,NA,NA
"129","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:49:37,FALSE,NA,"705283974327717888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imablakjak",145,TRUE,FALSE,NA,NA
"130","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:49:14,FALSE,NA,"705283878596968448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leicarpio011",145,TRUE,FALSE,NA,NA
"131","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:48:55,FALSE,NA,"705283798640914434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aleisamarie79",145,TRUE,FALSE,NA,NA
"132","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:48:47,FALSE,NA,"705283765166145536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OTWOLheart",145,TRUE,FALSE,NA,NA
"133","RT @jaiesq21: #Jadine my Loves!!!  #HolaMag <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#NadineForMetro 

#VoteJamesFPP #KCA https://t.co/yaTxflDgwL",FALSE,0,NA,2016-03-03 06:48:45,FALSE,NA,"705283755284500480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhinalinalcazar",145,TRUE,FALSE,NA,NA
